# Deleted Objects Ledger
#  Initialized: 2025-11-06
# Purpose: Permanent ledger of retired or obsolete objects.
# No rows are ever removed. Resurrection is annotated in the Notes column.

Object ID,Canonical Name,Date of Deletion,Origin File,Reason,Notes
T517,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,
T518,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,Bryce (done)NickKyleDave
T519,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T520,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,
T521,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,
T522,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,
T523,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.14 was removed,
T506.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.15,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.15.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.15.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.15.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.15.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.15.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.15.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.15,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.15,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.15.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.15.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.15.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.15.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.15,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T524,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.1 was removed,
T525,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.1 was removed,
T526,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.2 was removed,
T527,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.2 was removed,
T528,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.2 was removed,
T529,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T530,T530,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.2 was removed,
T531,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.2 was removed,
T532,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.3 was removed,
T533,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.3 was removed,
T534,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.4 was removed,
T535,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.4 was removed,
T536,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.4 was removed,
T537,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.5 was removed,
T538,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.6 was removed,
T539,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.15.6 was removed,
T540,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.15 was removed,"Current process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T541,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.1 was removed,
T542,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.1 was removed,
T543,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.1 was removed,
T544,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.2 was removed,
T545,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.2 was removed,
T546,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.3 was removed,
T547,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.3 was removed,
T548,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.4 was removed,
T549,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.15.4 was removed,
T550,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,
T551,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,
T552,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,Bryce (done)NickKyleDave
T553,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T554,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,
T555,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,
T556,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,
T557,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.15 was removed,
T540.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.16,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.16.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.16.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.16.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.16.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.16.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.16.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.16,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.16,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.16.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.16.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.16.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.16.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.16,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T558,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.1 was removed,
T559,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.1 was removed,
T560,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.2 was removed,
T561,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.2 was removed,
T562,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.2 was removed,
T563,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T564,T564,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.2 was removed,
T565,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.2 was removed,
T566,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.3 was removed,
T567,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.3 was removed,
T568,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.4 was removed,
T569,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.4 was removed,
T570,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.4 was removed,
T571,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.5 was removed,
T572,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.6 was removed,
T573,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.16.6 was removed,
T574,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.16 was removed,"Current process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T575,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.1 was removed,
T576,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.1 was removed,
T577,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.1 was removed,
T578,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.2 was removed,
T579,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.2 was removed,
T580,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.3 was removed,
T581,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.3 was removed,
T582,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.4 was removed,
T583,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.16.4 was removed,
T584,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,
T585,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,
T586,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,Bryce (done)NickKyleDave
T587,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T588,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,
T589,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,
T590,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,
T591,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.16 was removed,
T574.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.17,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.17.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.17.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.17.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.17.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.17.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.17.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.17,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.17,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.17.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.17.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.17.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.17.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.17,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T592,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.1 was removed,
T593,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.1 was removed,
T594,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.2 was removed,
T595,OnceZachpullsinSmartsheetCreatelogictouseColdStartLTinsteadofpublishedLTforsupplierstockedparts,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.2 was removed,
T596,ConfirmversioningandstoragelocationWherewillitbekeptDatereferenceisprobablyok,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.2 was removed,
T597,EstablishlogicforLeadTimetoCustomercolumnonthecustomercopy,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.2 was removed,"I recommend we use the placeholder ""transit"", but we need to be sensitive to what looks best to most customers"
T598,T598,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.2 was removed,
T599,UpdatetheirdatasourcetothereportserverperChad,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.2 was removed,
T600,DocumenteachstepforcreatingupdatingandsendingtheAttachmentA,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.3 was removed,
T601,DefineownershipcreateworkinstructionsandstorealongsidethemastertemplateMikeJakeMelissa,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.3 was removed,
T602,Meetwithsalesrepstoexplainthenewprocessandoutlinehowtheinitialrolloutwillgo,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.4 was removed,
T603,SendAttachmentAnotificationwithclearmessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.4 was removed,
T604,Capturereactionsandadjusttemplateormessaging,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.4 was removed,
T605,Schedulecommunicationcadenceandtrackconfirmations,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.5 was removed,
T606,Verifyacknowledgmentrecordconfirmationssummarizecoverageandnotenextsteps,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.6 was removed,
T607,EstablishnextevolutionofAttachmentAtoincludeallcustomerXrefpartsandnotewhichitemsFieldisnotstockingnopricecoldstartleadtimenocommitment,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.17.6 was removed,
T608,TesttheSPXimplementationrecentinBoltwiseandcomparetotheactualP21ItemIDswecrossreferencedforSPXrecently,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed ledger entry because parent P10.17 was removed,"Current process = LP team works directly in PFEP, then exports & sends them to SourcingKarla: Sourcing's process is that everything starts in Boltwise, then goes to QstratLong-term goal is to have all Quoting in Boltwise to start with and always quote with it.Karla will get the guys logins & training"
T609,PullcommitmentquantitiesfromAttachmentAdata,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.1 was removed,
T610,DefineslowmovingcriteriaandcreatereportlayoutinPowerBI,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.1 was removed,
T611,ValidatecalculationswithZachandChrisPauli,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.1 was removed,
T612,Defineruleifitemisslowmovingfor2periodscustomermustissueaPO,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.2 was removed,
T613,DocumentescalationandalignwithSalesReps,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.2 was removed,
T614,Setquarterlysemiannualprocesscadence,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.3 was removed,
T615,Createmeetingpreptemplate,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.3 was removed,
T616,Testprocesswith12customers,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.4 was removed,
T617,Adjustandscalerollout,2025-11-14,Projects/Project-InventoryReport.md,Removed ledger entry because parent P8.17.4 was removed,
T618,DraftofficialmessagingtorolloutincreasesincludecontextonIEEPAtariffskeyimpactedtariffstimelinesandcommunicationtoneandsendtoAdamforreview,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,
T619,Spend30mincomparingpretariffposttariffactualmarginsonPiecePriceIncreasecustomersdownto100ksalestoseeifweactuallymaintainedmargin,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,
T620,Reviewallmyrepsaccountsandconfirmtheapproachwelltakeforthem,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,Bryce (done)NickKyleDave
T621,GroupcustomersbyMeansofImplementation,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,SurchargePiece Price Increase as neededAM & Sales rep will monitor and increase prices as necessary on parts.Nothing
T622,ReviewBadBoyFMPProjectedfuturevolumestoseeifwedoneedmoreofanincrease,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,
T623,TalktoEduardoabouthisaccountsontheRound2sheet,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,
T624,GettimeinanupcominghuddleanddraftsolidtalktracksforsellingtariffincrasesTHISMONDAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,
T625,PushtheRound2sheettothesalesrepsandaskhowtheywanttoinformthemletterorjustdirectlydeliveringincreaseTODAY,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed ledger entry because parent P1.17 was removed,
T608.1,GetfeedbackfromKarlaongettingaccessforMikeScheweDanCoxJacobPotterLeoRivas,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed from Project-Boltwise-Last-Piece.md during synchronization,
P3.18,PhasesTasks,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.18.1,Phase1DefineScopeCustomerList,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.18.2,Phase2FinalizeandRefineAttachmentAContentFormat,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.18.3,Phase3FinalizeAttachmentAProcessownershipWorkInstructions,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.18.4,Phase4PilotRollouttoSelectAccounts,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.18.5,Phase5FullRollouttoTopCustomers,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P3.18.6,Phase6FollowupTrackingMetrics,2025-11-14,Projects/Project-AttachmentA.md,Removed duplicate project ledger entry,
P10.18,EvaluateEfficiencyEffectivenessofBoltwisevsCurrentProcess,2025-11-14,Projects/Project-Boltwise-Last-Piece.md,Removed duplicate project ledger entry,
P8.18,PhasesTasks,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.18.1,Phase1BuildInventoryReportFramework,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.18.2,Phase2EstablishAccountabilityProcess,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.18.3,Phase3SchedulingCadence,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P8.18.4,Phase4PilotRefine,2025-11-14,Projects/Project-InventoryReport.md,Removed duplicate project ledger entry,
P1.18,Actions,2025-11-14,Projects/Project-TariffRound2Increase.md,Removed duplicate project ledger entry,
T626,CreateAttachmentArollouttrackerlistingalltargetcustomersandplannedsenddatesSourcelistpulledfromPowerBI,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.1 was removed,
T627,SchedulemeetingwithChrisforweekof1110toreviewplanprogress,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.1 was removed,
T628,ZachwillpullKarlasCostSavingsSmarsheetintoAttachmentAtemplate,2025-11-14,Projects/Project-AttachmentA.md,Removed ledger entry because parent P3.18.2 was removed,
